date,gap,priv_fund_ratio,factor_rank,position,strategy_ret,strategy_net,equity
2025-09-08,0.0037121375444647995,1.360836973166621e-08,0.5833333333333334,0.0,0.0,0.0,0.9040584251064436
2025-09-09,0.004013817180343693,4.424402798306307e-08,0.9666666666666667,0.0,0.0,0.0,0.9040584251064436
2025-09-10,0.003585201452601965,8.650610146087988e-08,1.0,-1.0,-0.003585201452601965,-0.005085201452601966,0.8994611058898553
2025-09-11,0.00613650391449822,1.2823397860087263e-08,0.5333333333333333,-1.0,-0.00613650391449822,-0.0076365039144982196,0.8925923676337885
2025-09-12,0.01234914126566623,7.481923024282431e-08,0.9833333333333333,0.0,0.0,0.0,0.8925923676337885
2025-09-15,0.00652509946025388,1.0595090904001436e-08,0.5166666666666667,-1.0,-0.00652509946025388,-0.00802509946025388,0.8854292251060638
2025-09-16,0.0035541735521552047,7.122637551488116e-08,0.9666666666666667,0.0,0.0,0.0,0.8854292251060638
2025-09-17,-0.003278872117765627,-9.076267853979066e-09,0.23333333333333334,-1.0,0.003278872117765627,0.001778872117765627,0.8870042904668598
2025-09-18,0.006692004203346311,1.4589965874006479e-08,0.5833333333333334,0.0,0.0,0.0,0.8870042904668598
2025-09-19,0.000507761946338192,-1.8753854294715265e-09,0.35,0.0,0.0,0.0,0.8870042904668598
2025-09-22,0.006924206168161049,2.224314597376914e-08,0.7166666666666667,0.0,0.0,0.0,0.8870042904668598
2025-09-23,0.0065583846827604675,8.9697213858725e-09,0.45,0.0,0.0,0.0,0.8870042904668598
2025-09-24,0.0004527516901710111,-2.159724282999749e-08,0.11666666666666667,0.0,0.0,0.0,0.8870042904668598
2025-09-25,-0.004433724574448423,1.1452089051681167e-08,0.5,0.0,-0.0,-0.0,0.8870042904668598
2025-09-26,-0.008299534093636655,-3.109233194341247e-08,0.06666666666666667,0.0,-0.0,-0.0,0.8870042904668598
2025-09-29,0.0075612219136581785,2.6439100015982547e-08,0.7833333333333333,1.0,0.0075612219136581785,0.006061221913658179,0.8923806203097464
2025-09-30,0.0017134896102200539,-8.867023551851944e-09,0.23333333333333334,0.0,0.0,0.0,0.8923806203097464
2025-10-01,0.0058548484196276175,4.186101033716121e-08,0.9,0.0,0.0,0.0,0.8923806203097464
2025-10-02,0.021957518318526093,1.567844962351013e-07,1.0,0.0,0.0,0.0,0.8923806203097464
2025-10-03,-0.003383070188915706,1.480709611598005e-07,0.9833333333333333,-1.0,0.003383070188915706,0.0018830701889157061,0.8940610356530178
2025-10-06,-0.003383070188915706,1.3497211119612792e-07,0.9666666666666667,-1.0,0.003383070188915706,0.0018830701889157061,0.895744615336327
2025-10-07,-0.003383070188915706,1.2574833612648835e-07,0.95,-1.0,0.003383070188915706,0.0018830701889157061,0.8974313653183486
2025-10-08,-0.003383070188915706,1.1757273992681964e-07,0.9333333333333333,-1.0,0.003383070188915706,0.0018830701889157061,0.8991212915689774
2025-10-09,-0.003383070188915706,1.1757273992681964e-07,0.925,-1.0,0.003383070188915706,0.0018830701889157061,0.9008144000693502
2025-10-10,0.021642009115913127,4.1519600934682086e-08,0.7833333333333333,-1.0,-0.021642009115913127,-0.023142009115913128,0.8799677450111995
2025-10-13,-0.020334290552978414,-3.713057437141824e-08,0.03333333333333333,0.0,-0.0,-0.0,0.8799677450111995
2025-10-14,0.007375866307969187,1.5612024775723985e-08,0.5,1.0,0.007375866307969187,0.005875866307969187,0.8851383178362104
2025-10-15,0.006023716885306505,6.99552099523649e-09,0.4,0.0,0.0,0.0,0.8851383178362104
2025-10-16,0.003587771751048987,1.9185908553979043e-08,0.5833333333333334,0.0,0.0,0.0,0.8851383178362104
2025-10-17,-0.00493936620523967,1.6211711577952262e-08,0.5333333333333333,0.0,-0.0,-0.0,0.8851383178362104
2025-10-20,0.008669040570881047,-8.35328792813364e-09,0.25,0.0,0.0,0.0,0.8851383178362104
2025-10-21,0.00877772003988596,-8.203781343580598e-09,0.2833333333333333,0.0,0.0,0.0,0.8851383178362104
2025-10-22,0.00125321734048174,-3.072263790701695e-08,0.1,0.0,0.0,0.0,0.8851383178362104
2025-10-23,-0.011687681189574608,-2.0979385039716497e-08,0.18333333333333332,0.0,-0.0,-0.0,0.8851383178362104
2025-10-24,0.012468883855486538,2.3369021821051064e-08,0.7166666666666667,0.0,0.0,0.0,0.8851383178362104
2025-10-27,0.018162038927266953,3.0758137007680727e-08,0.7666666666666667,0.0,0.0,0.0,0.8851383178362104
2025-10-28,-0.005290158384620906,-6.865534698883836e-08,0.016666666666666666,0.0,-0.0,-0.0,0.8851383178362104
2025-10-29,0.012865742572125914,-6.607212337757315e-09,0.3333333333333333,1.0,0.012865742572125914,0.011365742572125914,0.8951985720974613
2025-10-30,0.009594101795853011,-2.6707798091738363e-09,0.4,0.0,0.0,0.0,0.8951985720974613
2025-10-31,-0.0008857139091352763,4.743081625702224e-08,0.85,0.0,-0.0,-0.0,0.8951985720974613
2025-11-03,0.003947771170544276,-1.3996601757171773e-08,0.23333333333333334,0.0,0.0,0.0,0.8951985720974613
2025-11-04,0.0007338564282267776,-6.143787962711815e-08,0.03333333333333333,0.0,0.0,0.0,0.8951985720974613
2025-11-05,-0.016135395092680565,-7.926151137236532e-08,0.016666666666666666,1.0,-0.016135395092680565,-0.017635395092680566,0.8794113915921191
2025-11-06,0.023554952655105942,-5.337178518579992e-08,0.06666666666666667,1.0,0.023554952655105942,0.02205495265510594,0.8988067681980442
2025-11-07,-0.01780978247857912,-1.2101750530382102e-08,0.3,1.0,-0.01780978247857912,-0.019309782478579122,0.8814510050138652
2025-11-10,0.010116159547837428,-5.2079173609652794e-09,0.43333333333333335,0.0,0.0,0.0,0.8814510050138652
2025-11-11,0.014217772083287275,2.260475208450836e-09,0.4666666666666667,0.0,0.0,0.0,0.8814510050138652
2025-11-12,-0.0004316140271943233,-6.587239275143472e-09,0.36666666666666664,0.0,-0.0,-0.0,0.8814510050138652
2025-11-13,-0.003982756036162664,3.4392228625815756e-08,0.7833333333333333,0.0,-0.0,-0.0,0.8814510050138652
2025-11-14,-0.02713813462305294,-9.768529412562653e-08,0.016666666666666666,0.0,-0.0,-0.0,0.8814510050138652
2025-11-17,0.01745997751244841,1.804864862857382e-08,0.6333333333333333,1.0,0.01745997751244841,0.01595997751244841,0.8955189432322115
2025-11-18,-0.011866136135322275,-2.751142663273921e-08,0.16666666666666666,0.0,-0.0,-0.0,0.8955189432322115
2025-11-19,0.002694876478043361,-4.566153552522561e-08,0.1,0.0,0.0,0.0,0.8955189432322115
2025-11-20,0.027516895860309348,4.282818930922615e-08,0.8166666666666667,0.0,0.0,0.0,0.8955189432322115
2025-11-21,-0.03924552727233823,-1.370103584348919e-07,0.016666666666666666,0.0,-0.0,-0.0,0.8955189432322115
2025-11-24,0.019704543301514006,-3.22418101082682e-08,0.15,1.0,0.019704543301514006,0.018204543301514005,0.9118214566116084
2025-11-25,0.026847018712822544,3.334620796804263e-09,0.4666666666666667,0.0,0.0,0.0,0.9118214566116084
2025-11-26,0.009492550849988367,2.735886328536306e-08,0.7333333333333333,0.0,0.0,0.0,0.9118214566116084
2025-11-27,0.007298168857374584,4.484510666898755e-09,0.48333333333333334,0.0,0.0,0.0,0.9118214566116084
2025-11-28,0.006305619120264415,-6.645662313223761e-08,0.08333333333333333,0.0,0.0,0.0,0.9118214566116084
2025-12-01,0.010936175497135759,2.0476608399813044e-09,0.45,1.0,0.010936175497135759,0.00943617549713576,0.9204255638982495
2025-12-02,0.005665653626584675,4.6652928417905626e-08,0.8333333333333334,0.0,0.0,0.0,0.9204255638982495
2025-12-03,0.0037355218743795426,1.2146835399623959e-08,0.5833333333333334,0.0,0.0,0.0,0.9204255638982495
2025-12-04,-0.0029116017747906602,-2.8051207073243578e-08,0.21666666666666667,0.0,-0.0,-0.0,0.9204255638982495
2025-12-05,-0.002825237738231407,3.484081886835586e-08,0.8,0.0,-0.0,-0.0,0.9204255638982495
2025-12-08,0.0050711305744863214,2.840521276487512e-08,0.75,0.0,0.0,0.0,0.9204255638982495
2025-12-09,-0.004141571083745187,-6.211777451640085e-09,0.4166666666666667,0.0,-0.0,-0.0,0.9204255638982495
2025-12-10,0.002772624254166636,1.9844298830241635e-08,0.6833333333333333,0.0,0.0,0.0,0.9204255638982495
2025-12-11,0.00720223030178455,1.5330698405581083e-08,0.6,0.0,0.0,0.0,0.9204255638982495
2025-12-12,0.002230496738351319,7.141914434667337e-09,0.5333333333333333,0.0,0.0,0.0,0.9204255638982495
2025-12-15,-0.02238779247618749,-3.815249577203767e-08,0.15,0.0,-0.0,-0.0,0.9204255638982495
2025-12-16,-0.0010452453068225632,-5.346959175684511e-08,0.11666666666666667,0.0,-0.0,-0.0,0.9204255638982495
2025-12-17,0.005957555748747871,-1.4180195939505924e-08,0.3,0.0,0.0,0.0,0.9204255638982495
2025-12-18,-0.0154803966638208,-1.591900155384251e-08,0.3,0.0,-0.0,-0.0,0.9204255638982495
2025-12-19,0.015481950130256734,-2.7009230923630604e-08,0.26666666666666666,0.0,0.0,0.0,0.9204255638982495
2025-12-22,0.008991019545694656,-2.6688908605648643e-08,0.2833333333333333,0.0,0.0,0.0,0.9204255638982495
